/mnt/parscratch/users/aca22yn/anaconda/envs/prune_llm/lib/python3.9/site-packages/transformers/utils/hub.py:128: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(
/mnt/parscratch/users/aca22yn/anaconda/envs/prune_llm/lib/python3.9/site-packages/transformers/models/auto/auto_factory.py:471: FutureWarning: The `use_auth_token` argument is deprecated and will be removed in v5 of Transformers. Please use `token` instead.
  warnings.warn(
torch 2.5.1
transformers 4.46.3
accelerate 1.1.1
# of gpus:  1
Script started successfully.
loading llm model meta-llama/Llama-2-7b-chat-hf
Downloading shards:   0%|          | 0/2 [00:00<?, ?it/s]Downloading shards:  50%|█████     | 1/2 [01:34<01:34, 94.27s/it]Downloading shards: 100%|██████████| 2/2 [01:50<00:00, 48.29s/it]Downloading shards: 100%|██████████| 2/2 [01:50<00:00, 55.19s/it]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:02<00:02,  2.92s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:03<00:00,  1.82s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:03<00:00,  1.98s/it]
Model loaded successfully.
Tokenizer loaded successfully.
use device  cuda:0
Starting pruning with method: wanda
Layer: model.layers.21.mlp.gate_proj.weight | Pruning Error: 3928.000000
Layer: model.layers.21.mlp.up_proj.weight | Pruning Error: 3378.000000
Layer: model.layers.21.mlp.down_proj.weight | Pruning Error: 3708.000000
Layer: model.layers.21.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.21.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.22.self_attn.q_proj.weight | Pruning Error: 1913.000000
Layer: model.layers.22.self_attn.k_proj.weight | Pruning Error: 1956.000000
Layer: model.layers.22.self_attn.v_proj.weight | Pruning Error: 1210.000000
Layer: model.layers.22.self_attn.o_proj.weight | Pruning Error: 2156.000000
Layer: model.layers.22.mlp.gate_proj.weight | Pruning Error: 3972.000000
Layer: model.layers.22.mlp.up_proj.weight | Pruning Error: 3374.000000
Layer: model.layers.22.mlp.down_proj.weight | Pruning Error: 3720.000000
Layer: model.layers.22.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.22.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.23.self_attn.q_proj.weight | Pruning Error: 1883.000000
Layer: model.layers.23.self_attn.k_proj.weight | Pruning Error: 1911.000000
Layer: model.layers.23.self_attn.v_proj.weight | Pruning Error: 1324.000000
Layer: model.layers.23.self_attn.o_proj.weight | Pruning Error: 2166.000000
Layer: model.layers.23.mlp.gate_proj.weight | Pruning Error: 3972.000000
Layer: model.layers.23.mlp.up_proj.weight | Pruning Error: 3408.000000
Layer: model.layers.23.mlp.down_proj.weight | Pruning Error: 3740.000000
Layer: model.layers.23.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.23.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.24.self_attn.q_proj.weight | Pruning Error: 1784.000000
Layer: model.layers.24.self_attn.k_proj.weight | Pruning Error: 1795.000000
Layer: model.layers.24.self_attn.v_proj.weight | Pruning Error: 1300.000000
Layer: model.layers.24.self_attn.o_proj.weight | Pruning Error: 2514.000000
Layer: model.layers.24.mlp.gate_proj.weight | Pruning Error: 3992.000000
Layer: model.layers.24.mlp.up_proj.weight | Pruning Error: 3432.000000
Layer: model.layers.24.mlp.down_proj.weight | Pruning Error: 3766.000000
Layer: model.layers.24.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.24.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.25.self_attn.q_proj.weight | Pruning Error: 1813.000000
Layer: model.layers.25.self_attn.k_proj.weight | Pruning Error: 1824.000000
Layer: model.layers.25.self_attn.v_proj.weight | Pruning Error: 1401.000000
Layer: model.layers.25.self_attn.o_proj.weight | Pruning Error: 2646.000000
Layer: model.layers.25.mlp.gate_proj.weight | Pruning Error: 4012.000000
Layer: model.layers.25.mlp.up_proj.weight | Pruning Error: 3468.000000
Layer: model.layers.25.mlp.down_proj.weight | Pruning Error: 3850.000000
Layer: model.layers.25.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.25.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.26.self_attn.q_proj.weight | Pruning Error: 1759.000000
Layer: model.layers.26.self_attn.k_proj.weight | Pruning Error: 1786.000000
Layer: model.layers.26.self_attn.v_proj.weight | Pruning Error: 1450.000000
Layer: model.layers.26.self_attn.o_proj.weight | Pruning Error: 2928.000000
Layer: model.layers.26.mlp.gate_proj.weight | Pruning Error: 4054.000000
Layer: model.layers.26.mlp.up_proj.weight | Pruning Error: 3504.000000
Layer: model.layers.26.mlp.down_proj.weight | Pruning Error: 3982.000000
Layer: model.layers.26.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.26.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.27.self_attn.q_proj.weight | Pruning Error: 1895.000000
Layer: model.layers.27.self_attn.k_proj.weight | Pruning Error: 1938.000000
Layer: model.layers.27.self_attn.v_proj.weight | Pruning Error: 1458.000000
Layer: model.layers.27.self_attn.o_proj.weight | Pruning Error: 2748.000000
Layer: model.layers.27.mlp.gate_proj.weight | Pruning Error: 4074.000000
Layer: model.layers.27.mlp.up_proj.weight | Pruning Error: 3548.000000
Layer: model.layers.27.mlp.down_proj.weight | Pruning Error: 4108.000000
Layer: model.layers.27.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.27.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.28.self_attn.q_proj.weight | Pruning Error: 1791.000000
Layer: model.layers.28.self_attn.k_proj.weight | Pruning Error: 1842.000000
Layer: model.layers.28.self_attn.v_proj.weight | Pruning Error: 1552.000000
Layer: model.layers.28.self_attn.o_proj.weight | Pruning Error: 2966.000000
Layer: model.layers.28.mlp.gate_proj.weight | Pruning Error: 4048.000000
Layer: model.layers.28.mlp.up_proj.weight | Pruning Error: 3626.000000
Layer: model.layers.28.mlp.down_proj.weight | Pruning Error: 4332.000000
Layer: model.layers.28.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.28.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.29.self_attn.q_proj.weight | Pruning Error: 1712.000000
Layer: model.layers.29.self_attn.k_proj.weight | Pruning Error: 1736.000000
Layer: model.layers.29.self_attn.v_proj.weight | Pruning Error: 1569.000000
Layer: model.layers.29.self_attn.o_proj.weight | Pruning Error: 2984.000000
Layer: model.layers.29.mlp.gate_proj.weight | Pruning Error: 4082.000000
Layer: model.layers.29.mlp.up_proj.weight | Pruning Error: 3706.000000
Layer: model.layers.29.mlp.down_proj.weight | Pruning Error: 4560.000000
Layer: model.layers.29.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.29.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.30.self_attn.q_proj.weight | Pruning Error: 1719.000000
Layer: model.layers.30.self_attn.k_proj.weight | Pruning Error: 1781.000000
Layer: model.layers.30.self_attn.v_proj.weight | Pruning Error: 1646.000000
Layer: model.layers.30.self_attn.o_proj.weight | Pruning Error: 3110.000000
Layer: model.layers.30.mlp.gate_proj.weight | Pruning Error: 4324.000000
Layer: model.layers.30.mlp.up_proj.weight | Pruning Error: 3878.000000
Layer: model.layers.30.mlp.down_proj.weight | Pruning Error: 4920.000000
Layer: model.layers.30.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.30.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.31.self_attn.q_proj.weight | Pruning Error: 1776.000000
Layer: model.layers.31.self_attn.k_proj.weight | Pruning Error: 1909.000000
Layer: model.layers.31.self_attn.v_proj.weight | Pruning Error: 1369.000000
Layer: model.layers.31.self_attn.o_proj.weight | Pruning Error: 2098.000000
Layer: model.layers.31.mlp.gate_proj.weight | Pruning Error: 4696.000000
Layer: model.layers.31.mlp.up_proj.weight | Pruning Error: 4156.000000
Layer: model.layers.31.mlp.down_proj.weight | Pruning Error: 5528.000000
Layer: model.layers.31.input_layernorm.weight | Pruning Error: 0.000000
Layer: model.layers.31.post_attention_layernorm.weight | Pruning Error: 0.000000
Layer: model.norm.weight | Pruning Error: 0.000000
Layer: lm_head.weight | Pruning Error: 0.000000
Total Pruning Error: 0.000086
******************************
layer 0 sparsity 0.699950
layer 1 sparsity 0.699950
layer 2 sparsity 0.699950
layer 3 sparsity 0.699950
layer 4 sparsity 0.699950
layer 5 sparsity 0.699950
layer 6 sparsity 0.699950
layer 7 sparsity 0.699950
layer 8 sparsity 0.699950
layer 9 sparsity 0.699950
layer 10 sparsity 0.699950
layer 11 sparsity 0.699950
layer 12 sparsity 0.699950
layer 13 sparsity 0.699950
layer 14 sparsity 0.699950
layer 15 sparsity 0.699950
layer 16 sparsity 0.699950
layer 17 sparsity 0.699950
layer 18 sparsity 0.699950
layer 19 sparsity 0.699950
layer 20 sparsity 0.699950
layer 21 sparsity 0.699950
layer 22 sparsity 0.699950
layer 23 sparsity 0.699950
layer 24 sparsity 0.699950
layer 25 sparsity 0.699950
layer 26 sparsity 0.699950
layer 27 sparsity 0.699950
layer 28 sparsity 0.699950
layer 29 sparsity 0.699950
layer 30 sparsity 0.699950
layer 31 sparsity 0.699950
sparsity sanity check 0.6999
******************************
Starting perplexity evaluation on wikitext.
evaluating on wikitext2
Loaded 2 samples in testloader.
nsamples 83
sample 0
sample 50
wikitext perplexity 56.934967041015625
Model and tokenizer saved successfully.
